ROI	Subj1	Subj2	GroupStr	VideoType	Y	Yz
Default	BSCMR069	BSCMR130	B_B	erotic	-0.09030584956446543	-0.09055254359977163
Default	BSCMR069	BSCMR130	B_B	horror	-0.021857347100536773	-0.021860828834676077
Default	BSCMR069	BSCMR130	B_B	neutral	0.2799807742805617	0.2876612113329208
Default	BSCMR069	BSCMR131	B_B	erotic	-0.18354071244261064	-0.18564438968875258
Default	BSCMR069	BSCMR131	B_B	horror	-0.1124798502657843	-0.11295783836900403
Default	BSCMR069	BSCMR131	B_B	neutral	0.09817285872321121	0.09849008894750741
Default	BSCMR069	BSCMR132	B_B	erotic	0.032233036092185904	0.03224420609381154
Default	BSCMR069	BSCMR132	B_B	horror	0.1551315499832092	0.1563942888876866
Default	BSCMR069	BSCMR132	B_B	neutral	-0.3221529271179796	-0.33404749302523107
Default	BSCMR069	BSCMR135	B_B	erotic	0.13843593413394317	0.13933059653057578
Default	BSCMR069	BSCMR135	B_B	horror	-0.028658593030086877	-0.02866644280907782
Default	BSCMR069	BSCMR135	B_B	neutral	0.054021944974262374	0.0540745892038284
Default	BSCMR069	BSCMR136	B_B	erotic	0.29699096392520996	0.3062162360342164
Default	BSCMR069	BSCMR136	B_B	horror	-0.05806381221613369	-0.058129196763799074
Default	BSCMR069	BSCMR136	B_B	neutral	-0.02589215812332776	-0.025897946519360615
Default	BSCMR069	BSCMR137	B_B	erotic	0.078671753899727	0.07883466555862992
Default	BSCMR069	BSCMR137	B_B	horror	0.23239256071383388	0.2367171372888572
Default	BSCMR069	BSCMR137	B_B	neutral	0.05406800081674839	0.05412077996302178
Default	BSCMR069	BSCMR138	B_B	erotic	0.26835676338792674	0.275092220543547
Default	BSCMR069	BSCMR138	B_B	horror	0.1702796417130318	0.1719546414750136
Default	BSCMR069	BSCMR138	B_B	neutral	-0.05250488673692106	-0.05255321454445465
Default	BSCMR069	BSCMR139	B_B	erotic	0.3323723121792138	0.34549283054800783
Default	BSCMR069	BSCMR139	B_B	horror	0.06543668352629083	0.06553032329864546
Default	BSCMR069	BSCMR139	B_B	neutral	0.27646761926641117	0.28385328440025276
Default	BSCMR069	BSCMR140	B_B	erotic	0.26493234001800137	0.2714056821030201
Default	BSCMR069	BSCMR140	B_B	horror	0.09778978988594571	0.09810330686587301
Default	BSCMR069	BSCMR140	B_B	neutral	0.21227328956081654	0.21555070605343282
Default	BSCMR069	BSCMR141	B_B	erotic	-0.022967544540188182	-0.022971584340826065
Default	BSCMR069	BSCMR141	B_B	horror	0.17608543455865733	0.17793996621840244
Default	BSCMR069	BSCMR141	B_B	neutral	0.13094659634854713	0.13170283969857755
Default	BSCMR069	BSCMR143	B_B	erotic	0.16759073275207834	0.16918673715927296
Default	BSCMR069	BSCMR143	B_B	horror	-0.23878472481106894	-0.24348495746053836
Default	BSCMR069	BSCMR143	B_B	neutral	-0.38116968581426636	-0.4014274556974818
Default	BSCMR069	BSCMR144	B_B	erotic	-0.11399018482379518	-0.11448779053854082
Default	BSCMR069	BSCMR144	B_B	horror	-0.3288853207192755	-0.3415778673498983
Default	BSCMR069	BSCMR144	B_B	neutral	0.15616460059729087	0.1574529879920967
Default	BSCMR069	BSCMR145	B_B	erotic	-0.14264285309071711	-0.14362228892182421
Default	BSCMR069	BSCMR145	B_B	horror	0.06892888610530493	0.06903836313855194
Default	BSCMR069	BSCMR145	B_B	neutral	0.14008374720750405	0.14101099856055205
Default	BSCMR069	BSCMR146	B_B	erotic	0.01722129464672378	0.017222997406674004
Default	BSCMR069	BSCMR146	B_B	horror	0.08516961406693342	0.08537645127926174
Default	BSCMR069	BSCMR146	B_B	neutral	-0.17652462183158904	-0.17839324290877384
Default	BSCMR069	BSCMR148	B_B	erotic	-0.09538688798171159	-0.09567777522071935
Default	BSCMR069	BSCMR148	B_B	horror	0.005266566306843827	0.005266615000080355
Default	BSCMR069	BSCMR148	B_B	neutral	0.01551412104462351	0.015515365911742502
Default	BSCMR070	BSCMR074	A_A	erotic	-0.09555867564942185	-0.09585114314654239
Default	BSCMR070	BSCMR074	A_A	horror	-0.018345335048331975	-0.01834739351291212
Default	BSCMR070	BSCMR074	A_A	neutral	0.06983002493064222	0.0699438606466175
Default	BSCMR070	BSCMR078	A_A	erotic	0.11901276110915646	0.11957948562283052
Default	BSCMR070	BSCMR078	A_A	horror	-0.023337759423687897	-0.02334199778695012
Default	BSCMR070	BSCMR078	A_A	neutral	0.006911623501811059	0.00691173356229334
Default	BSCMR070	BSCMR081	A_A	erotic	0.00801298818783784	0.008013159693706078
Default	BSCMR070	BSCMR081	A_A	horror	0.11799017932288046	0.11854233951470591
Default	BSCMR070	BSCMR081	A_A	neutral	-0.15972987463029084	-0.1611094861606746
Default	BSCMR070	BSCMR088	A_A	erotic	0.3013293126110943	0.3109810287794799
Default	BSCMR070	BSCMR088	A_A	horror	0.25268180024143927	0.25827545383012557
Default	BSCMR070	BSCMR088	A_A	neutral	-0.12935408651555155	-0.13008288897387604
Default	BSCMR070	BSCMR089	A_A	erotic	-0.051235226218408564	-0.051280128611860654
Default	BSCMR070	BSCMR089	A_A	horror	0.1204023653604511	0.12098929250682694
Default	BSCMR070	BSCMR089	A_A	neutral	0.10731209356771981	0.10772689470165135
Default	BSCMR070	BSCMR090	A_A	erotic	-0.13157710174168596	-0.13234439897094288
Default	BSCMR070	BSCMR090	A_A	horror	0.25614443367977674	0.2619777253437766
Default	BSCMR070	BSCMR090	A_A	neutral	0.08678070344841464	0.08699953844097084
Default	BSCMR070	BSCMR091	A_A	erotic	-0.19487579961855273	-0.19740048694238044
Default	BSCMR070	BSCMR091	A_A	horror	-0.13126319699620473	-0.13202497741123326
Default	BSCMR070	BSCMR091	A_A	neutral	-0.17218973676687196	-0.1739224355158308
Default	BSCMR070	BSCMR092	A_A	erotic	-0.12657243537950685	-0.12725492919360648
Default	BSCMR070	BSCMR092	A_A	horror	0.43794565632223553	0.4696861021298471
Default	BSCMR070	BSCMR092	A_A	neutral	0.10012225330436776	0.10045883744288542
Default	BSCMR070	BSCMR093	A_A	erotic	0.1982738884363987	0.20093516559179664
Default	BSCMR070	BSCMR093	A_A	horror	0.01585182165691789	0.01585314960703836
Default	BSCMR070	BSCMR093	A_A	neutral	-0.3327107390111168	-0.3458733350435943
Default	BSCMR070	BSCMR094	A_A	erotic	0.43790395200681836	0.4696345020467617
Default	BSCMR070	BSCMR094	A_A	horror	0.08476899972642118	0.08497292355051336
Default	BSCMR070	BSCMR094	A_A	neutral	0.19748971787160025	0.20011903768827058
Default	BSCMR070	BSCMR095	A_A	erotic	-0.2577943016381138	-0.2637442427094386
Default	BSCMR070	BSCMR095	A_A	horror	-0.021990975011634804	-0.021994521007634858
Default	BSCMR070	BSCMR095	A_A	neutral	0.11550858180700381	0.11602644798345345
Default	BSCMR070	BSCMR096	A_A	erotic	-0.2200797242784772	-0.22373988975756448
Default	BSCMR070	BSCMR096	A_A	horror	0.15640909121514154	0.15770359995337976
Default	BSCMR070	BSCMR096	A_A	neutral	-0.15339788009408764	-0.15461835555520875
Default	BSCMR070	BSCMR097	A_A	erotic	0.08898848332156298	0.0892245042180958
Default	BSCMR070	BSCMR097	A_A	horror	-0.11589648523148051	-0.11641961476684087
Default	BSCMR070	BSCMR097	A_A	neutral	0.07786435950904813	0.07802229462883264
Default	BSCMR070	BSCMR098	A_A	erotic	0.22861031750993385	0.23272265791653818
Default	BSCMR070	BSCMR098	A_A	horror	0.08896993865300762	0.08920581155411156
Default	BSCMR070	BSCMR098	A_A	neutral	-0.20096552260563555	-0.20373850945601696
Default	BSCMR070	BSCMR099	A_A	erotic	-0.14911771323242795	-0.1502379627179771
Default	BSCMR070	BSCMR099	A_A	horror	0.25636451595927695	0.26221327533397526
Default	BSCMR070	BSCMR099	A_A	neutral	0.025774529324062986	0.025780239166586835
Default	BSCMR070	BSCMR100	A_A	erotic	0.09570567120018121	0.09599949545548855
Default	BSCMR070	BSCMR100	A_A	horror	-0.13225965346055077	-0.13303903916574375
Default	BSCMR070	BSCMR100	A_A	neutral	0.44894346691674525	0.4833762607761859
Default	BSCMR070	BSCMR101	A_A	erotic	0.3940471689314508	0.4165821406693686
Default	BSCMR070	BSCMR101	A_A	horror	-0.13419182174485722	-0.13500612205151585
Default	BSCMR070	BSCMR101	A_A	neutral	-0.09341766378048307	-0.09369084323431781
Default	BSCMR070	BSCMR102	A_A	erotic	0.18113759460215545	0.18315862485483242
Default	BSCMR070	BSCMR102	A_A	horror	0.13353023616376966	0.13433246534099152
Default	BSCMR070	BSCMR102	A_A	neutral	0.15438560857602196	0.15563004360045565
Default	BSCMR070	BSCMR104	A_A	erotic	0.12646246884506304	0.12714317382827084
Default	BSCMR070	BSCMR104	A_A	horror	-0.10981178325406289	-0.11025639771766241
Default	BSCMR070	BSCMR104	A_A	neutral	0.2269772414903836	0.2310002032472916
Default	BSCMR070	BSCMR105	A_A	erotic	0.3216873790526853	0.3335281210900148
Default	BSCMR070	BSCMR105	A_A	horror	-0.16440605966859673	-0.16591181909576133
Default	BSCMR070	BSCMR105	A_A	neutral	-0.1554214983854153	-0.15669140090018266
Default	BSCMR070	BSCMR107	A_A	erotic	0.11693757655836348	0.11747500988526093
Default	BSCMR070	BSCMR107	A_A	horror	0.14047492250227855	0.14141002603999495
Default	BSCMR070	BSCMR107	A_A	neutral	-0.1024267453627522	-0.10278721160034966
Default	BSCMR070	BSCMR109	A_A	erotic	-0.049357702822942794	-0.04939784297523042
Default	BSCMR070	BSCMR109	A_A	horror	0.053152894416439146	0.053203035827779216
Default	BSCMR070	BSCMR109	A_A	neutral	-0.1472952339078631	-0.14837455273511507
Default	BSCMR070	BSCMR110	A_A	erotic	0.20262005702065577	0.2054632774533665
Default	BSCMR070	BSCMR110	A_A	horror	0.2320074468742118	0.2363100759830443
Default	BSCMR070	BSCMR110	A_A	neutral	0.034871540025582196	0.03488568522762322
Default	BSCMR070	BSCMR111	A_A	erotic	0.22619816257336164	0.23017896002092286
Default	BSCMR070	BSCMR111	A_A	horror	-0.1348145834916425	-0.13564035785088274
Default	BSCMR070	BSCMR111	A_A	neutral	-0.010811961991162697	-0.010812383321507413
Default	BSCMR072	BSCMR077	B_B	erotic	0.028031816241967763	0.028039162011207458
Default	BSCMR072	BSCMR077	B_B	horror	-0.16512157692538976	-0.16664730264451688
Default	BSCMR072	BSCMR077	B_B	neutral	0.20871881591161606	0.21183143197871535
Default	BSCMR072	BSCMR082	B_B	erotic	0.23895133276190794	0.24366164694927997
Default	BSCMR072	BSCMR082	B_B	horror	-0.009125742275699669	-0.009125995616445714
Default	BSCMR072	BSCMR082	B_B	neutral	-0.0827362109931638	-0.08292577436668847
Default	BSCMR072	BSCMR083	B_B	erotic	0.30057777410939257	0.31015464185097197
Default	BSCMR072	BSCMR083	B_B	horror	0.1576939308377987	0.15902093200393824
Default	BSCMR072	BSCMR083	B_B	neutral	0.0039489606026088106	0.003948981129879611
Default	BSCMR072	BSCMR085	B_B	erotic	-0.09399718661641404	-0.09427550000597482
Default	BSCMR072	BSCMR085	B_B	horror	-0.24458709907307838	-0.2496473090779749
Default	BSCMR072	BSCMR085	B_B	neutral	0.24856538923431065	0.253883144400041
Default	BSCMR072	BSCMR086	B_B	erotic	-0.08911791610630805	-0.08935497167156498
Default	BSCMR072	BSCMR086	B_B	horror	-0.06620742488722131	-0.06630441849916638
Default	BSCMR072	BSCMR086	B_B	neutral	-0.011919570359039997	-0.011920134902751095
Default	BSCMR072	BSCMR122	B_B	erotic	0.24233219173759324	0.2472503249946345
Default	BSCMR072	BSCMR122	B_B	horror	0.09737805743589713	0.09768761594212517
Default	BSCMR072	BSCMR122	B_B	neutral	0.034301144568141644	0.03431460662178864
Default	BSCMR072	BSCMR125	B_B	erotic	-0.0011136042409228978	-0.0011136047012554606
Default	BSCMR072	BSCMR125	B_B	horror	0.07273060366646006	0.07285925424257308
Default	BSCMR072	BSCMR125	B_B	neutral	0.13149720542549603	0.13226309594795135
Default	BSCMR072	BSCMR126	B_B	erotic	0.08108199048442295	0.08126038017040763
Default	BSCMR072	BSCMR126	B_B	horror	0.15763391942323224	0.158959390803528
Default	BSCMR072	BSCMR126	B_B	neutral	-0.3014038996216908	-0.31106306661674443
Default	BSCMR072	BSCMR127	B_B	erotic	0.11652965075329466	0.11706144858322733
Default	BSCMR072	BSCMR127	B_B	horror	-0.0779966694067142	-0.07815541297639808
Default	BSCMR072	BSCMR127	B_B	neutral	0.2707179027367098	0.27763833781789804
Default	BSCMR072	BSCMR128	B_B	erotic	0.07814961848142257	0.07830930005715811
Default	BSCMR072	BSCMR128	B_B	horror	-0.314731819468777	-0.3257888590881929
Default	BSCMR072	BSCMR128	B_B	neutral	-0.1500750706031425	-0.15121723539232085
Default	BSCMR072	BSCMR129	B_B	erotic	-0.06655309217339762	-0.06665161565714255
Default	BSCMR072	BSCMR129	B_B	horror	-0.08268280763922485	-0.08287200317135948
Default	BSCMR072	BSCMR129	B_B	neutral	-0.007568408718000849	-0.007568553231162825
Default	BSCMR072	BSCMR130	B_B	erotic	-0.13574053153920576	-0.13658356670954486
Default	BSCMR072	BSCMR130	B_B	horror	0.08129471442330209	0.08147451559416283
Default	BSCMR072	BSCMR130	B_B	neutral	0.0011513956636696491	0.0011513961724763933
Default	BSCMR072	BSCMR131	B_B	erotic	0.013813903178574814	0.013814781953581524
Default	BSCMR072	BSCMR131	B_B	horror	-0.23826448595173863	-0.24293333455939248
Default	BSCMR072	BSCMR131	B_B	neutral	-0.1163458955156022	-0.11687516779570106
Default	BSCMR072	BSCMR132	B_B	erotic	0.002516544024288737	0.00251654933672818
Default	BSCMR072	BSCMR132	B_B	horror	-0.008128596520942341	-0.008128775557889614
Default	BSCMR072	BSCMR132	B_B	neutral	0.22346632369800143	0.22730167347053018
Default	BSCMR072	BSCMR135	B_B	erotic	-0.15277379544240402	-0.15397929430547758
Default	BSCMR072	BSCMR135	B_B	horror	0.11456184965794311	0.1150670195456025
Default	BSCMR072	BSCMR135	B_B	neutral	0.17262426323266217	0.17437027360671087
Default	BSCMR072	BSCMR136	B_B	erotic	0.2070567311506151	0.2100942713057624
Default	BSCMR072	BSCMR136	B_B	horror	0.13583898582511839	0.13668387048262984
Default	BSCMR072	BSCMR136	B_B	neutral	-0.05920277347955556	-0.059272087253437265
Default	BSCMR072	BSCMR137	B_B	erotic	-0.0022883728495952413	-0.0022883768440772473
Default	BSCMR072	BSCMR137	B_B	horror	-0.12884442811426164	-0.12956459230794065
Default	BSCMR072	BSCMR137	B_B	neutral	-0.1617867318780915	-0.16322091025471072
Default	BSCMR072	BSCMR138	B_B	erotic	0.3023017248595125	0.31205089835517297
Default	BSCMR072	BSCMR138	B_B	horror	-0.21764004366754147	-0.22117746854363335
Default	BSCMR072	BSCMR138	B_B	neutral	0.19208807975346875	0.1945043471613866
Default	BSCMR072	BSCMR139	B_B	erotic	-0.25694922940730275	-0.2628392216074352
Default	BSCMR072	BSCMR139	B_B	horror	-0.09325441943854355	-0.09352616427200758
Default	BSCMR072	BSCMR139	B_B	neutral	0.25685715979105656	0.26274064608008896
Default	BSCMR072	BSCMR140	B_B	erotic	0.258871973969313	0.2648989775824978
Default	BSCMR072	BSCMR140	B_B	horror	-0.19186208202301014	-0.19426970170482816
Default	BSCMR072	BSCMR140	B_B	neutral	-0.14208413293781208	-0.14305201071681248
Default	BSCMR072	BSCMR141	B_B	erotic	0.3155689200369481	0.32671826844467206
Default	BSCMR072	BSCMR141	B_B	horror	-0.17274649573818676	-0.1744962631508929
Default	BSCMR072	BSCMR141	B_B	neutral	-0.005194431454365726	-0.005194478174043133
Default	BSCMR072	BSCMR143	B_B	erotic	-0.10436084770827148	-0.10474221410021836
Default	BSCMR072	BSCMR143	B_B	horror	0.17964245643317686	0.18161319727843414
Default	BSCMR072	BSCMR143	B_B	neutral	0.1574565263716482	0.15877748270188025
Default	BSCMR072	BSCMR144	B_B	erotic	0.16119759416977342	0.16261599654769454
Default	BSCMR072	BSCMR144	B_B	horror	0.08007034008390733	0.08024211859877613
Default	BSCMR072	BSCMR144	B_B	neutral	-0.12206634699563079	-0.12267809620171868
Default	BSCMR072	BSCMR145	B_B	erotic	-0.035789010577634305	-0.035804302488545346
Default	BSCMR072	BSCMR145	B_B	horror	0.29447676889798197	0.3034610768558923
Default	BSCMR072	BSCMR145	B_B	neutral	0.24793821705760632	0.2532147816989988
Default	BSCMR072	BSCMR146	B_B	erotic	0.0982477917159084	0.09856575172803567
Default	BSCMR072	BSCMR146	B_B	horror	0.05967169475313803	0.05974267100689602
Default	BSCMR072	BSCMR146	B_B	neutral	0.21544079044007935	0.21887001843947262
Default	BSCMR072	BSCMR148	B_B	erotic	0.05400081022169429	0.054053392615960594
Default	BSCMR072	BSCMR148	B_B	horror	0.23018059964426144	0.2343801621110071
Default	BSCMR072	BSCMR148	B_B	neutral	0.2757655265229738	0.283093246013694
Default	BSCMR074	BSCMR078	A_A	erotic	0.04999709927964263	0.05003882128858088
Default	BSCMR074	BSCMR078	A_A	horror	0.07690798961894219	0.0770601628218303
Default	BSCMR074	BSCMR078	A_A	neutral	-0.274980198074457	-0.28224347953374773
Default	BSCMR074	BSCMR081	A_A	erotic	-0.05281463152558604	-0.05286382066199684
Default	BSCMR074	BSCMR081	A_A	horror	0.20799319694802001	0.2110728826618628
Default	BSCMR074	BSCMR081	A_A	neutral	0.03955670598558207	0.03957735727155746
Default	BSCMR074	BSCMR088	A_A	erotic	-0.1471927750108536	-0.1482698232186349
Default	BSCMR074	BSCMR088	A_A	horror	0.027070409757963654	0.027077025129565377
Default	BSCMR074	BSCMR088	A_A	neutral	0.02652755334835723	0.026533778554814424
Default	BSCMR074	BSCMR089	A_A	erotic	0.0865149497496534	0.08673177440951249
Default	BSCMR074	BSCMR089	A_A	horror	0.1111440142130984	0.11160509017119631
Default	BSCMR074	BSCMR089	A_A	neutral	0.23329876524454835	0.23767529017359665
Default	BSCMR074	BSCMR090	A_A	erotic	0.1679076374957403	0.16951281774489207
Default	BSCMR074	BSCMR090	A_A	horror	0.022226730624287313	0.022230391915405545
Default	BSCMR074	BSCMR090	A_A	neutral	0.08775488216611313	0.0879811931950523
Default	BSCMR074	BSCMR091	A_A	erotic	0.3453361093001053	0.36013859812274923
Default	BSCMR074	BSCMR091	A_A	horror	0.12191465282840773	0.12252411046744185
Default	BSCMR074	BSCMR091	A_A	neutral	0.012424220744234984	0.01242486007624298
Default	BSCMR074	BSCMR092	A_A	erotic	-0.03998860741477302	-0.04000994299940091
Default	BSCMR074	BSCMR092	A_A	horror	0.30890953708518476	0.3193394619838999
Default	BSCMR074	BSCMR092	A_A	neutral	0.2195618235009647	0.22319569272674494
Default	BSCMR074	BSCMR093	A_A	erotic	0.042354947512410035	0.04238030224275657
Default	BSCMR074	BSCMR093	A_A	horror	-0.24012412839416997	-0.24490583201303998
Default	BSCMR074	BSCMR093	A_A	neutral	-0.03337990209309102	-0.033392307882199546
Default	BSCMR074	BSCMR094	A_A	erotic	-0.04297894613249044	-0.043005438924814135
Default	BSCMR074	BSCMR094	A_A	horror	-0.001437366621615911	-0.0014373676114945444
Default	BSCMR074	BSCMR094	A_A	neutral	0.3303133220988619	0.34317990795758846
Default	BSCMR074	BSCMR095	A_A	erotic	0.28114192850515735	0.2889215748480887
Default	BSCMR074	BSCMR095	A_A	horror	-0.02280884706713988	-0.022812803687101015
Default	BSCMR074	BSCMR095	A_A	neutral	0.16349830303460458	0.16497898758315055
Default	BSCMR074	BSCMR096	A_A	erotic	-0.30788813722223374	-0.318210706196067
Default	BSCMR074	BSCMR096	A_A	horror	-0.2034024630136648	-0.2062793153307253
Default	BSCMR074	BSCMR096	A_A	neutral	-0.16204435973900308	-0.16348547409320552
Default	BSCMR074	BSCMR097	A_A	erotic	0.16596686439471348	0.16751640790459849
Default	BSCMR074	BSCMR097	A_A	horror	0.16551603040899052	0.1670528395829311
Default	BSCMR074	BSCMR097	A_A	neutral	0.1981756441649304	0.20083290311479512
Default	BSCMR074	BSCMR098	A_A	erotic	0.12050071849697652	0.12108909361519896
Default	BSCMR074	BSCMR098	A_A	horror	-0.25011712177520085	-0.25553774567918436
Default	BSCMR074	BSCMR098	A_A	neutral	-0.144601565336028	-0.14562225585632466
Default	BSCMR074	BSCMR099	A_A	erotic	0.05139256442221894	0.051437882199472304
Default	BSCMR074	BSCMR099	A_A	horror	0.012880639764187594	0.012881352181203481
Default	BSCMR074	BSCMR099	A_A	neutral	0.04329068377774935	0.04331775767672037
Default	BSCMR074	BSCMR100	A_A	erotic	-0.18734625981433192	-0.18958547355678418
Default	BSCMR074	BSCMR100	A_A	horror	0.00534370791667672	0.005343758781123094
Default	BSCMR074	BSCMR100	A_A	neutral	-0.05399090170376827	-0.054043455124757556
Default	BSCMR074	BSCMR101	A_A	erotic	-0.10204289433143787	-0.10239930619289356
Default	BSCMR074	BSCMR101	A_A	horror	-0.19769527272013682	-0.20033294403932442
Default	BSCMR074	BSCMR101	A_A	neutral	-0.007001518970122546	-0.007001633381266734
Default	BSCMR074	BSCMR102	A_A	erotic	0.21681101040474365	0.2203073783357477
Default	BSCMR074	BSCMR102	A_A	horror	0.2806843167026664	0.28842475814352136
Default	BSCMR074	BSCMR102	A_A	neutral	0.17772297145560587	0.17963040601953115
Default	BSCMR074	BSCMR104	A_A	erotic	-0.08903130304966933	-0.08926766590594984
Default	BSCMR074	BSCMR104	A_A	horror	0.27625942136217246	0.2836278700708201
Default	BSCMR074	BSCMR104	A_A	neutral	0.010248636624888714	0.010248995467824651
Default	BSCMR074	BSCMR105	A_A	erotic	-0.3214840839433637	-0.3333013766645253
Default	BSCMR074	BSCMR105	A_A	horror	-0.1538917365133449	-0.15512415218884815
Default	BSCMR074	BSCMR105	A_A	neutral	-0.4205825045938709	-0.44839950018670477
Default	BSCMR074	BSCMR107	A_A	erotic	0.27187583555880546	0.2788882681881616
Default	BSCMR074	BSCMR107	A_A	horror	0.18635912230791904	0.18856262426873502
Default	BSCMR074	BSCMR107	A_A	neutral	0.0063643334465517745	0.006364419377197783
Default	BSCMR074	BSCMR109	A_A	erotic	-0.4390016787162954	-0.4709934801589825
